2017-06-05,四川邮电职业技术学院家具用具公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-05-24/e3494f3a3eca49569820405adb6c9117.html
2017-06-05,四川省卫生和计划生育委员会中财资金营养包采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-05/d97b994ca2874455aff277e52e0af410.html
2017-06-05,四川理工学院土木工程设备采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-05/7b6a8ac53b344a2683dae271b47c0416.html
2017-06-05,四川省国土资源厅信息中心计算机软件公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-05-24/b74050079ff244879157904ad6bca31d.html
2017-06-05,四川博览事务局翻译服务采购项目竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-02/f1e6bbd3b1f94575ab50b5b417b1f49d.html
2017-06-04,四川省绵阳强制隔离戒毒所、四川省新华强制隔离戒毒所强戒人员生活物资（米、面、油）采购公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-04/8e39996fab634384b305b8af4020033d.html
2017-06-02,成都信息工程大学易班建设系列轻应用采购项目  竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-01/fc0da188b4fc43a0ab18ff8fa9cf50d5.html
2017-06-02,四川省委组织部智蜀兴川信息系统采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/179c9da776a84fc2bc16711f6b630084.html
2017-06-02,四川理工学院空调机（第二次）竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/8d0a45b93aec488e9c8aefc126e87a68.html
2017-06-02,宜宾学院宜宾学院三教楼维修和消防安装项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-02/419aa619764c4547a2631f8b4d67626f.html
2017-06-02,四川省农业厅信息中心四川省农业厅信息中心互联网带宽租赁项目单一来源结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-01/a34910d96f054aac80866c8a95aa6710.html
2017-06-02,四川省卫生和计划生育监督执法总队制服（川政采谈[2017]8号）竞争性谈判采购公告,http://202.61.88.152:9002/view/staticpags/jzxtpcggg/2017-06-01/49f6f6bf9de345a4bf1e663b95f3ba56.html
